"ensembl_gene_id","external_gene_name","cjacchus_homolog_ensembl_gene","cjacchus_homolog_associated_gene_name","cjacchus_homolog_orthology_type","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmulatta_homolog_ensembl_gene","mmulatta_homolog_associated_gene_name","mmulatta_homolog_orthology_type"
"ENSG00000141644","MBD1","ENSCJAG00000004959","MBD1","ortholog_one2one","ENSMUSG00000024561","Mbd1","ortholog_one2one","ENSMMUG00000009050","MBD1","ortholog_one2one"
"ENSG00000141646","SMAD4","ENSCJAG00000001910","SMAD4","ortholog_one2one","ENSMUSG00000024515","Smad4","ortholog_one2one","ENSMMUG00000018334","SMAD4","ortholog_one2one"
"ENSG00000141664","ZCCHC2","ENSCJAG00000003312","ZCCHC2","ortholog_one2one","ENSMUSG00000038866","Zcchc2","ortholog_one2one","ENSMMUG00000004434","ZCCHC2","ortholog_one2one"
"ENSG00000141665","FBXO15","ENSCJAG00000003151","FBXO15","ortholog_one2one","ENSMUSG00000034391","Fbxo15","ortholog_one2one","ENSMMUG00000023298","FBXO15","ortholog_one2one"
"ENSG00000141668","CBLN2","ENSCJAG00000084858","CBLN2","ortholog_one2one","ENSMUSG00000024647","Cbln2","ortholog_one2one","ENSMMUG00000010417","CBLN2","ortholog_one2one"
"ENSG00000141696","P3H4","ENSCJAG00000012157","P3H4","ortholog_one2one","ENSMUSG00000006931","P3h4","ortholog_one2one","ENSMMUG00000013051","P3H4","ortholog_one2one"
"ENSG00000141698","NT5C3B","ENSCJAG00000012205","NT5C3B","ortholog_one2one","ENSMUSG00000017176","Nt5c3b","ortholog_one2one","ENSMMUG00000013056","NT5C3B","ortholog_one2one"
"ENSG00000141699","RETREG3","ENSCJAG00000004971","RETREG3","ortholog_one2one","ENSMUSG00000017802","Retreg3","ortholog_one2one","ENSMMUG00000016796","RETREG3","ortholog_one2one"
"ENSG00000141741","MIEN1","ENSCJAG00000008895","MIEN1","ortholog_one2one","ENSMUSG00000002580","Mien1","ortholog_one2one","ENSMMUG00000052125","MIEN1","ortholog_one2one"
"ENSG00000141750","STAC2","ENSCJAG00000008410","STAC2","ortholog_one2one","ENSMUSG00000017400","Stac2","ortholog_one2one","ENSMMUG00000000296","STAC2","ortholog_one2one"
"ENSG00000141753","IGFBP4","ENSCJAG00000013550","IGFBP4","ortholog_one2one","ENSMUSG00000017493","Igfbp4","ortholog_one2one","ENSMMUG00000009384","IGFBP4","ortholog_one2one"
"ENSG00000141759","TXNL4A","ENSCJAG00000010130","TXNL4A","ortholog_one2one","ENSMUSG00000057130","Txnl4a","ortholog_one2one","ENSMMUG00000001613","TXNL4A","ortholog_one2one"
"ENSG00000141837","CACNA1A","ENSCJAG00000004458","CACNA1A","ortholog_one2one","ENSMUSG00000034656","Cacna1a","ortholog_one2one","ENSMMUG00000003555","CACNA1A","ortholog_one2one"
"ENSG00000141854","MISP3","ENSCJAG00000004926","MISP3","ortholog_one2one","ENSMUSG00000074217","Misp3","ortholog_one2one","ENSMMUG00000059667","MISP3","ortholog_one2one"
"ENSG00000141873","SLC39A3","ENSCJAG00000057869","SLC39A3","ortholog_one2one","ENSMUSG00000046822","Slc39a3","ortholog_one2one","ENSMMUG00000040263","DIRAS1","ortholog_one2one"
"ENSG00000141933","TPGS1","ENSCJAG00000012861","TPGS1","ortholog_one2one","ENSMUSG00000020308","Tpgs1","ortholog_one2one","ENSMMUG00000008590","TPGS1","ortholog_one2one"
"ENSG00000141956","PRDM15","ENSCJAG00000013815","PRDM15","ortholog_one2one","ENSMUSG00000014039","Prdm15","ortholog_one2one","ENSMMUG00000018046","PRDM15","ortholog_one2one"
"ENSG00000141959","PFKL","ENSCJAG00000017630","PFKL","ortholog_one2one","ENSMUSG00000020277","Pfkl","ortholog_one2one","ENSMMUG00000004173","PFKL","ortholog_one2one"
"ENSG00000141985","SH3GL1","ENSCJAG00000007394","SH3GL1","ortholog_one2one","ENSMUSG00000003200","Sh3gl1","ortholog_one2one","ENSMMUG00000000273","SH3GL1","ortholog_one2one"
"ENSG00000142002","DPP9","ENSCJAG00000017466","DPP9","ortholog_one2one","ENSMUSG00000001229","Dpp9","ortholog_one2one","ENSMMUG00000021716","DPP9","ortholog_one2one"
"ENSG00000142065","ZFP14","ENSCJAG00000086586","ZFP14","ortholog_one2one","ENSMUSG00000053985","Zfp14","ortholog_one2one","ENSMMUG00000060977","ZFP14","ortholog_one2one"
"ENSG00000142149","HUNK","ENSCJAG00000045743","HUNK","ortholog_one2one","ENSMUSG00000053414","Hunk","ortholog_one2one","ENSMMUG00000012917","HUNK","ortholog_one2one"
"ENSG00000142156","COL6A1","ENSCJAG00000078346","COL6A1","ortholog_one2one","ENSMUSG00000001119","Col6a1","ortholog_one2one","ENSMMUG00000000544","COL6A1","ortholog_one2one"
"ENSG00000142166","IFNAR1","ENSCJAG00000000056","IFNAR1","ortholog_one2one","ENSMUSG00000022967","Ifnar1","ortholog_one2one","ENSMMUG00000003961","IFNAR1","ortholog_one2one"
"ENSG00000142168","SOD1","ENSCJAG00000008983","SOD1","ortholog_one2one","ENSMUSG00000022982","Sod1","ortholog_one2one","ENSMMUG00000001711","SOD1","ortholog_one2one"
"ENSG00000142185","TRPM2","ENSCJAG00000073600","TRPM2","ortholog_one2one","ENSMUSG00000009292","Trpm2","ortholog_one2one","ENSMMUG00000004175","TRPM2","ortholog_one2one"
"ENSG00000142188","TMEM50B","ENSCJAG00000040417","TMEM50B","ortholog_one2one","ENSMUSG00000022964","Tmem50b","ortholog_one2one","ENSMMUG00000005509","TMEM50B","ortholog_one2one"
"ENSG00000142192","APP","ENSCJAG00000013857","APP","ortholog_one2one","ENSMUSG00000022892","App","ortholog_one2one","ENSMMUG00000014384","APP","ortholog_one2one"
"ENSG00000142197","DOP1B","ENSCJAG00000002725","DOP1B","ortholog_one2one","ENSMUSG00000022946","Dop1b","ortholog_one2one","ENSMMUG00000010336","DOP1B","ortholog_one2one"
"ENSG00000142207","URB1","ENSCJAG00000009118","URB1","ortholog_one2one","ENSMUSG00000039929","Urb1","ortholog_one2one","ENSMMUG00000010295","URB1","ortholog_one2one"
"ENSG00000142208","AKT1","ENSCJAG00000009300","AKT1","ortholog_one2one","ENSMUSG00000001729","Akt1","ortholog_one2one","ENSMMUG00000001044","AKT1","ortholog_one2one"
"ENSG00000142235","LMTK3","ENSCJAG00000000398","LMTK3","ortholog_one2one","ENSMUSG00000062044","Lmtk3","ortholog_one2one","ENSMMUG00000028738","LMTK3","ortholog_one2one"
"ENSG00000142303","ADAMTS10","ENSCJAG00000010967","ADAMTS10","ortholog_one2one","ENSMUSG00000024299","Adamts10","ortholog_one2one","ENSMMUG00000016821","ADAMTS10","ortholog_one2one"
"ENSG00000142408","CACNG8","ENSCJAG00000018484","CACNG8","ortholog_one2one","ENSMUSG00000053395","Cacng8","ortholog_one2one","ENSMMUG00000044099","CACNG8","ortholog_one2one"
"ENSG00000142409","ZNF787","ENSCJAG00000020268","ZNF787","ortholog_one2one","ENSMUSG00000046792","Zfp787","ortholog_one2one","ENSMMUG00000022338","ZNF787","ortholog_one2one"
"ENSG00000142444","TIMM29","ENSCJAG00000006287","TIMM29","ortholog_one2one","ENSMUSG00000048429","Timm29","ortholog_one2one","ENSMMUG00000053764","TIMM29","ortholog_one2one"
"ENSG00000142453","CARM1","ENSCJAG00000006228","CARM1","ortholog_one2one","ENSMUSG00000032185","Carm1","ortholog_one2one","ENSMMUG00000004401","CARM1","ortholog_one2one"
"ENSG00000142459","EVI5L","ENSCJAG00000006059","EVI5L","ortholog_one2one","ENSMUSG00000011832","Evi5l","ortholog_one2one","ENSMMUG00000023303","EVI5L","ortholog_one2one"
"ENSG00000142494","SLC47A1","ENSCJAG00000001307","SLC47A1","ortholog_one2one","ENSMUSG00000010122","Slc47a1","ortholog_one2one","ENSMMUG00000002700","SLC47A1","ortholog_one2one"
"ENSG00000142507","PSMB6","ENSCJAG00000012010","PSMB6","ortholog_one2one","ENSMUSG00000018286","Psmb6","ortholog_one2one","ENSMMUG00000049649","PSMB6","ortholog_one2one"
"ENSG00000142530","GARIN5A","ENSCJAG00000003644","GARIN5A","ortholog_one2one","ENSMUSG00000051113","Garin5a","ortholog_one2one","ENSMMUG00000006717","GARIN5A","ortholog_one2one"
"ENSG00000142544","CTU1","ENSCJAG00000043320","CTU1","ortholog_one2one","ENSMUSG00000038888","Ctu1","ortholog_one2one","ENSMMUG00000064898","CTU1","ortholog_one2one"
"ENSG00000142546","NOSIP","ENSCJAG00000017616","NOSIP","ortholog_one2one","ENSMUSG00000003421","Nosip","ortholog_one2one","ENSMMUG00000003819","NOSIP","ortholog_one2one"
"ENSG00000142549","IGLON5","ENSCJAG00000077896","","ortholog_one2one","ENSMUSG00000013367","Iglon5","ortholog_one2one","ENSMMUG00000047370","","ortholog_one2one"
"ENSG00000146872","TLK2","ENSCJAG00000019827","TLK2","ortholog_one2one","ENSMUSG00000020694","Tlk2","ortholog_one2one","ENSMMUG00000002166","TLK2","ortholog_one2one"
"ENSG00000146950","SHROOM2","ENSCJAG00000000928","SHROOM2","ortholog_one2one","ENSMUSG00000045180","Shroom2","ortholog_one2one","ENSMMUG00000006193","SHROOM2","ortholog_one2one"
"ENSG00000147027","TMEM47","ENSCJAG00000007869","TMEM47","ortholog_one2one","ENSMUSG00000025666","Tmem47","ortholog_one2one","ENSMMUG00000056731","TMEM47","ortholog_one2one"
"ENSG00000147041","SYTL5","ENSCJAG00000005242","SYTL5","ortholog_one2one","ENSMUSG00000054453","Sytl5","ortholog_one2one","ENSMMUG00000013131","SYTL5","ortholog_one2one"
"ENSG00000147044","CASK","ENSCJAG00000008892","CASK","ortholog_one2one","ENSMUSG00000031012","Cask","ortholog_one2one","ENSMMUG00000022578","CASK","ortholog_one2one"
"ENSG00000147050","KDM6A","ENSCJAG00000010889","KDM6A","ortholog_one2one","ENSMUSG00000037369","Kdm6a","ortholog_one2one","ENSMMUG00000003317","KDM6A","ortholog_one2one"
"ENSG00000147099","HDAC8","ENSCJAG00000004217","HDAC8","ortholog_one2one","ENSMUSG00000067567","Hdac8","ortholog_one2one","ENSMMUG00000003296","CITED1","ortholog_one2one"
"ENSG00000147100","SLC16A2","ENSCJAG00000080959","SLC16A2","ortholog_one2one","ENSMUSG00000033965","Slc16a2","ortholog_one2one","ENSMMUG00000013165","SLC16A2","ortholog_one2one"
"ENSG00000147130","ZMYM3","ENSCJAG00000013481","ZMYM3","ortholog_one2one","ENSMUSG00000031310","Zmym3","ortholog_one2one","ENSMMUG00000000667","ZMYM3","ortholog_one2one"
"ENSG00000147140","NONO","ENSCJAG00000036744","NONO","ortholog_one2one","ENSMUSG00000031311","Nono","ortholog_one2one","ENSMMUG00000020481","NONO","ortholog_one2one"
"ENSG00000147162","OGT","ENSCJAG00000013308","OGT","ortholog_one2one","ENSMUSG00000034160","Ogt","ortholog_one2one","ENSMMUG00000015238","OGT","ortholog_one2one"
"ENSG00000147164","SNX12","ENSCJAG00000071069","SNX12","ortholog_one2one","ENSMUSG00000046032","Snx12","ortholog_one2one","ENSMMUG00000021906","SNX12","ortholog_one2one"
"ENSG00000147180","ZNF711","ENSCJAG00000010311","ZNF711","ortholog_one2one","ENSMUSG00000025529","Zfp711","ortholog_one2one","ENSMMUG00000013603","ZNF711","ortholog_one2one"
"ENSG00000147202","DIAPH2","ENSCJAG00000013479","DIAPH2","ortholog_one2one","ENSMUSG00000034480","Diaph2","ortholog_one2one","ENSMMUG00000020862","DIAPH2","ortholog_one2one"
"ENSG00000147246","HTR2C","ENSCJAG00000006967","HTR2C","ortholog_one2one","ENSMUSG00000041380","Htr2c","ortholog_one2one","ENSMMUG00000009607","HTR2C","ortholog_one2one"
"ENSG00000147251","DOCK11","ENSCJAG00000002281","DOCK11","ortholog_one2one","ENSMUSG00000031093","Dock11","ortholog_one2one","ENSMMUG00000011498","DOCK11","ortholog_one2one"
"ENSG00000147383","NSDHL","ENSCJAG00000016347","NSDHL","ortholog_one2one","ENSMUSG00000031349","Nsdhl","ortholog_one2one","ENSMMUG00000013176","NSDHL","ortholog_one2one"
"ENSG00000149346","SLX4IP","ENSCJAG00000021356","SLX4IP","ortholog_one2one","ENSMUSG00000027281","Slx4ip","ortholog_one2one","ENSMMUG00000018114","SLX4IP","ortholog_one2one"
"ENSG00000149474","KAT14","ENSCJAG00000005057","KAT14","ortholog_one2one","ENSMUSG00000027425","Kat14","ortholog_one2one","ENSMMUG00000023140","KAT14","ortholog_one2one"
"ENSG00000149600","COMMD7","ENSCJAG00000038577","COMMD7","ortholog_one2one","ENSMUSG00000056941","Commd7","ortholog_one2one","ENSMMUG00000022721","COMMD7","ortholog_one2one"
"ENSG00000149636","DSN1","ENSCJAG00000001308","DSN1","ortholog_one2one","ENSMUSG00000027635","Dsn1","ortholog_one2one","ENSMMUG00000005576","DSN1","ortholog_one2one"
"ENSG00000149639","MTCL2","ENSCJAG00000001273","MTCL2","ortholog_one2one","ENSMUSG00000055485","Mtcl2","ortholog_one2one","ENSMMUG00000005579","MTCL2","ortholog_one2one"
"ENSG00000149646","CNBD2","ENSCJAG00000017475","CNBD2","ortholog_one2one","ENSMUSG00000038085","Cnbd2","ortholog_one2one","ENSMMUG00000009307","CNBD2","ortholog_one2one"
"ENSG00000149654","CDH22","ENSCJAG00000017106","CDH22","ortholog_one2one","ENSMUSG00000053166","Cdh22","ortholog_one2one","ENSMMUG00000004479","CDH22","ortholog_one2one"
"ENSG00000149657","LSM14B","ENSCJAG00000014434","LSM14B","ortholog_one2one","ENSMUSG00000039108","Lsm14b","ortholog_one2one","ENSMMUG00000014084","LSM14B","ortholog_one2one"
"ENSG00000149658","YTHDF1","ENSCJAG00000010056","YTHDF1","ortholog_one2one","ENSMUSG00000038848","Ythdf1","ortholog_one2one","ENSMMUG00000009227","YTHDF1","ortholog_one2one"
"ENSG00000149679","CABLES2","ENSCJAG00000014189","CABLES2","ortholog_one2one","ENSMUSG00000038990","Cables2","ortholog_one2one","ENSMMUG00000005011","CABLES2","ortholog_one2one"
"ENSG00000149923","PPP4C","ENSCJAG00000006846","PPP4C","ortholog_one2one","ENSMUSG00000030697","Ppp4c","ortholog_one2one","ENSMMUG00000000982","PPP4C","ortholog_one2one"
"ENSG00000149926","TLCD3B","ENSCJAG00000085791","TLCD3B","ortholog_one2one","ENSMUSG00000058966","Tlcd3b","ortholog_one2one","ENSMMUG00000037707","TLCD3B","ortholog_one2one"
"ENSG00000149927","DOC2A","ENSCJAG00000006908","DOC2A","ortholog_one2one","ENSMUSG00000052301","Doc2a","ortholog_one2one","ENSMMUG00000020277","DOC2A","ortholog_one2one"
"ENSG00000149929","HIRIP3","ENSCJAG00000006978","HIRIP3","ortholog_one2one","ENSMUSG00000042606","Hirip3","ortholog_one2one","ENSMMUG00000020275","HIRIP3","ortholog_one2one"
"ENSG00000149930","TAOK2","ENSCJAG00000006995","TAOK2","ortholog_one2one","ENSMUSG00000059981","Taok2","ortholog_one2one","ENSMMUG00000020274","TAOK2","ortholog_one2one"
"ENSG00000149932","TMEM219","ENSCJAG00000007082","TMEM219","ortholog_one2one","ENSMUSG00000060538","Tmem219","ortholog_one2one","ENSMMUG00000020273","TMEM219","ortholog_one2one"
"ENSG00000149970","CNKSR2","ENSCJAG00000005220","CNKSR2","ortholog_one2one","ENSMUSG00000025658","Cnksr2","ortholog_one2one","ENSMMUG00000007500","CNKSR2","ortholog_one2one"
"ENSG00000150394","CDH8","ENSCJAG00000017003","CDH8","ortholog_one2one","ENSMUSG00000036510","Cdh8","ortholog_one2one","ENSMMUG00000018511","CDH8","ortholog_one2one"
"ENSG00000150403","TMCO3","ENSCJAG00000006931","TMCO3","ortholog_one2one","ENSMUSG00000038497","Tmco3","ortholog_one2one","ENSMMUG00000040562","TMCO3","ortholog_one2one"
"ENSG00000150477","KIAA1328","ENSCJAG00000021130","KIAA1328","ortholog_one2one","ENSMUSG00000033632","AW554918","ortholog_one2one","ENSMMUG00000006864","KIAA1328","ortholog_one2one"
"ENSG00000150656","CNDP1","ENSCJAG00000003184","CNDP1","ortholog_one2one","ENSMUSG00000056162","Cndp1","ortholog_one2one","ENSMMUG00000008942","CNDP1","ortholog_one2one"
"ENSG00000150667","FSIP1","ENSCJAG00000020927","FSIP1","ortholog_one2one","ENSMUSG00000027344","Fsip1","ortholog_one2one","ENSMMUG00000006038","FSIP1","ortholog_one2one"
"ENSG00000151320","AKAP6","ENSCJAG00000005474","AKAP6","ortholog_one2one","ENSMUSG00000061603","Akap6","ortholog_one2one","ENSMMUG00000015128","AKAP6","ortholog_one2one"
"ENSG00000151322","NPAS3","ENSCJAG00000047425","NPAS3","ortholog_one2one","ENSMUSG00000021010","Npas3","ortholog_one2one","ENSMMUG00000014839","NPAS3","ortholog_one2one"
"ENSG00000151332","MBIP","ENSCJAG00000006938","MBIP","ortholog_one2one","ENSMUSG00000021028","Mbip","ortholog_one2one","ENSMMUG00000004856","MBIP","ortholog_one2one"
"ENSG00000151338","MIPOL1","ENSCJAG00000016434","MIPOL1","ortholog_one2one","ENSMUSG00000047022","Mipol1","ortholog_one2one","ENSMMUG00000009651","MIPOL1","ortholog_one2one"
"ENSG00000151413","NUBPL","ENSCJAG00000005582","NUBPL","ortholog_one2one","ENSMUSG00000035142","Nubpl","ortholog_one2one","ENSMMUG00000012726","NUBPL","ortholog_one2one"
"ENSG00000151445","VIPAS39","ENSCJAG00000016801","VIPAS39","ortholog_one2one","ENSMUSG00000021038","Vipas39","ortholog_one2one","ENSMMUG00000013551","VIPAS39","ortholog_one2one"
"ENSG00000151575","TEX9","ENSCJAG00000046992","TEX9","ortholog_one2one","ENSMUSG00000090626","Tex9","ortholog_one2one","ENSMMUG00000019484","TEX9","ortholog_one2one"
"ENSG00000151748","SAV1","ENSCJAG00000006590","SAV1","ortholog_one2one","ENSMUSG00000021067","Sav1","ortholog_one2one","ENSMMUG00000029358","SAV1","ortholog_one2one"
"ENSG00000151812","SLC35F4","ENSCJAG00000018660","SLC35F4","ortholog_one2one","ENSMUSG00000021852","Slc35f4","ortholog_one2one","ENSMMUG00000007646","SLC35F4","ortholog_one2one"
"ENSG00000151838","CCDC175","ENSCJAG00000018979","CCDC175","ortholog_one2one","ENSMUSG00000021086","Ccdc175","ortholog_one2one","ENSMMUG00000011965","CCDC175","ortholog_one2one"
"ENSG00000152214","RIT2","ENSCJAG00000003987","RIT2","ortholog_one2one","ENSMUSG00000057455","Rit2","ortholog_one2one","ENSMMUG00000038452","RIT2","ortholog_one2one"
"ENSG00000152217","SETBP1","ENSCJAG00000004035","SETBP1","ortholog_one2one","ENSMUSG00000024548","Setbp1","ortholog_one2one","ENSMMUG00000004997","SETBP1","ortholog_one2one"
"ENSG00000152223","EPG5","ENSCJAG00000008484","EPG5","ortholog_one2one","ENSMUSG00000039840","Epg5","ortholog_one2one","ENSMMUG00000003562","EPG5","ortholog_one2one"
"ENSG00000152240","HAUS1","ENSCJAG00000008303","HAUS1","ortholog_one2one","ENSMUSG00000041840","Haus1","ortholog_one2one","ENSMMUG00000003124","HAUS1","ortholog_one2one"
"ENSG00000152242","ARK2N","ENSCJAG00000008285","ARK2N","ortholog_one2one","ENSMUSG00000047466","Ark2n","ortholog_one2one","ENSMMUG00000011473","ARK2N","ortholog_one2one"
"ENSG00000152910","CNTNAP4","ENSCJAG00000014128","CNTNAP4","ortholog_one2one","ENSMUSG00000031772","Cntnap4","ortholog_one2one","ENSMMUG00000003916","CNTNAP4","ortholog_one2one"
"ENSG00000153048","CARHSP1","ENSCJAG00000017286","","ortholog_one2one","ENSMUSG00000008393","Carhsp1","ortholog_one2one","ENSMMUG00000047806","CARHSP1","ortholog_one2one"
"ENSG00000153066","TXNDC11","ENSCJAG00000014621","TXNDC11","ortholog_one2one","ENSMUSG00000022498","Txndc11","ortholog_one2one","ENSMMUG00000014240","TXNDC11","ortholog_one2one"
"ENSG00000153339","TRAPPC8","ENSCJAG00000020835","TRAPPC8","ortholog_one2one","ENSMUSG00000033382","Trappc8","ortholog_one2one","ENSMMUG00000018006","TRAPPC8","ortholog_one2one"
"ENSG00000153391","INO80C","ENSCJAG00000021025","INO80C","ortholog_one2one","ENSMUSG00000047989","Ino80c","ortholog_one2one","ENSMMUG00000020108","INO80C","ortholog_one2one"
"ENSG00000153406","NMRAL1","ENSCJAG00000019832","","ortholog_one2one","ENSMUSG00000063445","Nmral1","ortholog_one2one","ENSMMUG00000020540","NMRAL1","ortholog_one2one"
"ENSG00000153443","UBALD1","ENSCJAG00000040824","UBALD1","ortholog_one2one","ENSMUSG00000039568","Ubald1","ortholog_one2one","ENSMMUG00000029250","UBALD1","ortholog_one2one"
"ENSG00000153485","LYSET","ENSCJAG00000078046","LYSET","ortholog_one2one","ENSMUSG00000046675","Lyset","ortholog_one2one","ENSMMUG00000061833","LYSET","ortholog_one2one"
"ENSG00000153487","ING1","ENSCJAG00000014168","ING1","ortholog_one2one","ENSMUSG00000045969","Ing1","ortholog_one2one","ENSMMUG00000022818","ING1","ortholog_one2one"
"ENSG00000153495","TEX29","ENSCJAG00000014083","TEX29","ortholog_one2one","ENSMUSG00000031512","Tex29","ortholog_one2one","ENSMMUG00000064524","TEX29","ortholog_one2one"
"ENSG00000153531","ADPRHL1","ENSCJAG00000075654","ADPRHL1","ortholog_one2one","ENSMUSG00000031448","Adprhl1","ortholog_one2one","ENSMMUG00000016740","DCUN1D2","ortholog_one2one"
"ENSG00000153774","CFDP1","ENSCJAG00000014283","CFDP1","ortholog_one2one","ENSMUSG00000031954","Cfdp1","ortholog_one2one","ENSMMUG00000001561","CFDP1","ortholog_one2one"
"ENSG00000153786","ZDHHC7","ENSCJAG00000004119","ZDHHC7","ortholog_one2one","ENSMUSG00000031823","Zdhhc7","ortholog_one2one","ENSMMUG00000020674","ZDHHC7","ortholog_one2one"
"ENSG00000153815","CMIP","ENSCJAG00000016538","CMIP","ortholog_one2one","ENSMUSG00000034390","Cmip","ortholog_one2one","ENSMMUG00000041581","CMIP","ortholog_one2one"
"ENSG00000153879","CEBPG","ENSCJAG00000045796","CEBPG","ortholog_one2one","ENSMUSG00000056216","Cebpg","ortholog_one2one","ENSMMUG00000062413","CEBPG","ortholog_one2one"
"ENSG00000153902","LGI4","ENSCJAG00000010603","LGI4","ortholog_one2one","ENSMUSG00000036560","Lgi4","ortholog_one2one","ENSMMUG00000022129","LGI4","ortholog_one2one"
"ENSG00000153930","ANKFN1","ENSCJAG00000011229","ANKFN1","ortholog_one2one","ENSMUSG00000047773","Ankfn1","ortholog_one2one","ENSMMUG00000005793","ANKFN1","ortholog_one2one"
"ENSG00000153933","DGKE","ENSCJAG00000013909","DGKE","ortholog_one2one","ENSMUSG00000000276","Dgke","ortholog_one2one","ENSMMUG00000044447","DGKE","ortholog_one2one"
"ENSG00000153944","MSI2","ENSCJAG00000013998","MSI2","ortholog_one2one","ENSMUSG00000069769","Msi2","ortholog_one2one","ENSMMUG00000002069","MSI2","ortholog_one2one"
"ENSG00000153982","GDPD1","ENSCJAG00000035998","GDPD1","ortholog_one2one","ENSMUSG00000061666","Gdpd1","ortholog_one2one","ENSMMUG00000042757","GDPD1","ortholog_one2one"
"ENSG00000154001","PPP2R5E","ENSCJAG00000019290","PPP2R5E","ortholog_one2one","ENSMUSG00000021051","Ppp2r5e","ortholog_one2one","ENSMMUG00000008205","PPP2R5E","ortholog_one2one"
"ENSG00000154040","CABYR","ENSCJAG00000020641","","ortholog_one2one","ENSMUSG00000024430","Cabyr","ortholog_one2one","ENSMMUG00000004346","CABYR","ortholog_one2one"
"ENSG00000154065","ANKRD29","ENSCJAG00000020590","ANKRD29","ortholog_one2one","ENSMUSG00000057766","Ankrd29","ortholog_one2one","ENSMMUG00000020328","ANKRD29","ortholog_one2one"
"ENSG00000154080","CHST9","ENSCJAG00000020745","CHST9","ortholog_one2one","ENSMUSG00000047161","Chst9","ortholog_one2one","ENSMMUG00000011801","CHST9","ortholog_one2one"
